,GeneID,logFC_6,adj.P.Val_6,logFC_1,adj.P.Val_1,logFC_2,adj.P.Val_2,logFC_3,adj.P.Val_3,logFC_4,adj.P.Val_4,logFC_5,adj.P.Val_5
1256,BMPER,0.0028943125845889085,0.03413399617470245,-0.0003638750081452936,0.9376861865164071,-0.0003187426960665514,0.8988480898679091,-0.0003974259079606439,0.8802330337410186,-0.0003008186313522153,1.0,-0.00023439930765352797,1.0
1257,BMPR1A,-0.009936274123241447,0.7181802131956032,0.022226982377883276,0.11653943735929434,0.002510542112724723,0.9131717467277213,-0.0059344525116570975,0.8173017652116285,3.2247972583285614e-05,1.0,-0.005428298944296793,1.0
1258,BMPR1B,0.02390760873242794,0.05804658264750385,-0.004735383051186608,0.8884334182772262,-0.0025625269931404838,0.9038624590594062,-0.005155795370746405,0.821102133487454,-0.0016068574653269477,1.0,-0.0005700893137401512,1.0
1259,BMPR2,-0.024117777752246237,0.7417869460176982,0.08028109690071536,0.011279700472091125,-0.012452084955674025,0.8934254970357917,-0.018099868192754658,0.7775513870659766,0.0013770078560484435,1.0,-0.005697649839792807,1.0
1260,BMS1,0.01432382738365006,0.8568831343855723,-0.023382471555694655,0.6626189784914924,0.02925344454617604,0.31023316171444654,-0.017776762460549787,0.7326530190848203,-0.0017201811176802972,1.0,-0.01076928994713195,1.0
1261,BNC2,0.11094141954687228,0.010207931769686901,-0.04462797003321957,0.4883773184300624,-0.0369277147929751,0.46069410595709054,0.016557936097367235,0.84160327709586,-0.009772846021587539,1.0,0.00832126095501421,1.0
1262,BNIP1,0.008989859772890359,0.7371768360853985,-0.01666106075533846,0.2759100325734289,0.0075400463087182575,0.7437251149048493,-0.010769797777452062,0.5400802120052504,0.003992199699338107,1.0,0.0004417245912092752,1.0
1263,BNIP2,0.09261420116534204,0.06488324540926647,-0.05345287293675041,0.39910004609441607,-0.013546429288744513,0.8988480898679091,-0.004052851033947133,0.9966921822164461,0.008171184086823977,1.0,-0.006858453896101457,1.0
1264,BNIP3,-0.01670916737174802,0.8644209352533059,-0.011227574609568462,0.9255937285447525,-0.004867013382618017,0.9358114365421427,0.034361853534181454,0.4525368875318124,0.0013591951468311311,1.0,-0.008385245306767514,1.0
1265,BNIP3L,0.00980007983483705,0.9853854972700958,0.006595010878420807,0.9905110998258625,0.02030359559068394,0.8874358514224922,-0.023875467160566655,0.7963291055542143,-0.023772260908617726,1.0,0.013234960035607049,1.0
1266,BNIPL,0.0008405331778514854,0.7626763767911613,-0.0004864000514162029,0.8899887366925749,-0.0005224503871179312,0.8864861561264338,-0.00023800154793129783,0.945358362645273,0.0004752689808987823,1.0,0.00010211756894523444,1.0
1267,BOC,0.0005852783990512951,0.016284096405930686,-2.2357180304147904e-05,1.0,-7.40198333342016e-05,0.8988480898679091,-2.503254039300153e-05,0.9896211534149679,-9.126689312661356e-05,1.0,-7.482463880591271e-05,1.0
1268,BOD1,0.0047011344842905894,0.9938013085673735,-0.0017826772082379025,1.0,0.028170551929389664,0.21928156993270365,-0.02275926545815533,0.5140395977851542,-0.004640228552174157,1.0,-0.00965583449132152,1.0
1269,BOD1L1,-0.07597364608996963,0.24629476826348545,-0.06424842448686127,0.3337281285698128,0.03397879277759866,0.6862220416566128,0.05315298932555365,0.3953618867640265,0.020822817806074215,1.0,-0.028589826334611837,1.0
1270,BOK,-0.005574415413856204,0.7816777094785988,-0.002975931940798031,0.9116321986962553,-0.010597764361607838,0.131327533632327,0.014266007569751693,0.06707100580672379,0.0006299360786914852,1.0,0.004258820557359249,1.0
1271,BOLA1,0.020124514708585742,0.49119340375039966,-0.02255091788681842,0.3462791950726414,-0.005527049354842075,0.8988480898679091,0.016612815364887016,0.5021447988196367,-0.001613113982476818,1.0,-0.00259107248033795,1.0
1272,BOLA2B,-0.048395953367504886,0.5349576412444222,-0.016017706792188308,0.9132274584408498,-0.0005080095698071496,0.9978839416832302,0.02041241981997595,0.8235172027379773,-0.012378676170389138,1.0,0.03028931351265919,1.0
1273,BOLA3,-0.06534397921514197,0.4110189701750546,0.010443862216720626,0.9704761450853008,-0.03001769955762476,0.7942966726834991,0.0486158072522415,0.5053354979079671,0.036420425376926996,1.0,-0.017397882200694936,1.0
1274,BOP1,-0.0029291660008892197,1.0,0.016119810838167888,0.5788812534069908,0.013966168317179395,0.5309910166019342,-0.012555352023671276,0.663732183078079,-0.01195496856402789,1.0,-0.00015185938252517198,1.0
1275,BORA,0.0005474590421782675,1.0,-0.006584888154408854,0.5467415233434006,-0.002686706560496218,0.8934254970357917,0.0038689195089216225,0.762630739428204,0.0024653218413769645,1.0,0.0006293447561184959,1.0
1276,BORCS5,-0.03602860984920499,0.4635613148320683,-0.002922485102342297,1.0,0.02088108731973337,0.6847244707269198,0.00026965857587200187,1.0,0.010534790660792472,1.0,-0.015203643868468123,1.0
1277,BORCS6,0.02084707879001311,0.7220208504824177,0.006850748993928783,0.9499250868525209,-0.01629090228903305,0.7732803995482437,0.0032304211913501517,0.9859801759536513,0.0012629118338587965,1.0,0.00013210456146248856,1.0
1278,BORCS7,0.027220127201730587,0.862601180733772,0.07894565080365892,0.257284197249258,0.0035530448563413086,0.9728836019596135,-0.045502478916744415,0.5903852773762469,-0.008458601554297673,1.0,-0.01584362150742019,1.0
1279,BORCS8,0.02664438452979795,0.7824764390114971,-0.049352111349334975,0.36818959696620535,-0.020452237013841856,0.8352974184061174,0.0043828899019524095,0.9891108467594135,0.025476290152450877,1.0,0.005581917661642011,1.0
1280,BPGM,0.05885340939109958,0.6119937181834619,0.04928644641562664,0.6833763101775491,-0.0630798872199578,0.3268942718839101,-0.039637973063811754,0.7236596021668539,-0.029808374691355263,1.0,0.07607182591573396,0.725658260952605
1281,BPHL,-0.009857430258634347,0.8468767042557527,-0.016601585282837075,0.6138239870739816,0.01539565968784556,0.5126259598016738,-0.0004393325220453173,1.0,-0.0049969307172896445,1.0,0.0026278741711761727,1.0
1282,BPIFA1,3.2145395013721234e-05,1.0,-1.3890031725707637e-05,1.0,-0.0001520246800596881,0.7882168964197128,-1.6748074316819106e-05,1.0,8.851707590037006e-06,1.0,0.00016172352438037236,1.0
1283,BPIFB1,0.023873677059216405,0.005622987193968808,-0.004154367786263879,0.8677047987654207,0.0007911024496559732,0.9602610774911,-0.0041718913024997705,0.8055484834704539,-0.0032002542231030634,1.0,-0.0035945306866427594,1.0
1284,BPNT1,-0.03506754685119007,0.3100137252972379,-0.023256752953784245,0.5838341402420653,0.025570314557020163,0.3179865463242857,0.01437726291580927,0.7638174380250029,-0.006154290480424252,1.0,-0.0028128165756812276,1.0
1285,BPTF,0.03396984442052828,0.8802215787833759,-0.020336966523869515,0.9456381533352125,0.02819732277719436,0.895180941341443,-0.011386885505385358,0.970889263997055,-0.01983023998365996,1.0,-0.0063953539138192905,1.0
1286,BRAF,0.050502289523239895,0.5675006074932648,-0.0059152686035879795,1.0,0.007271936141560416,0.9339404183919444,-0.03545542314906745,0.6723569244760935,-0.00879138440411694,1.0,0.007391887154014967,1.0
1287,BRAP,-0.024986173496251818,0.6743659068765758,-0.02378481998266958,0.6723771495410974,0.0046221376650308725,0.9277110671168184,0.04071734879021589,0.18959349116931473,-0.00638090982056631,1.0,-0.0045597254198422935,1.0
1288,BRAT1,-0.00959028562829544,0.8103695580022943,-0.01831576156397741,0.40896426856377005,0.016504502123195906,0.2888021929110137,0.015832762288691574,0.4340954227367656,-0.000619376218655595,1.0,-0.015002972041986432,0.980663571316086
1289,BRCA1,-0.016548416780369155,0.49335378802964835,0.004052384803224861,0.9427236318749184,0.00616933310388176,0.8934254970357917,0.013703999787159978,0.5021640792848678,-0.006186659517697956,1.0,-0.004846577153728264,1.0
1290,BRCA2,0.027413973459546114,0.37135849451401565,-0.01874646117868587,0.6108494889777848,0.019552902273507797,0.40919747126761674,-0.0173101145648821,0.5806942627393347,-0.008940575599012488,1.0,-0.0016795826271400506,1.0
1291,BRCC3,0.05506357871132837,0.046017244632099275,-0.03975689756973519,0.17763163205052274,0.002978015913222283,0.9446096401329772,0.016756618360527123,0.7070611660630591,-0.01162890642164999,1.0,-0.00897675774027032,1.0
1292,BRD1,-0.01304402589370256,0.8876506275697628,-0.026812864686084646,0.64503167156849,0.024991599909448825,0.5519213617187406,-0.01701730146433403,0.7811796329833284,0.004061872416081719,1.0,0.002307856161116624,1.0
1293,BRD2,-0.011607271782353545,1.0,0.27895542904393394,0.0026602394647604563,-0.03878083233228735,0.8934254970357917,-0.10199232007244607,0.4301615852850178,-0.03601967167695885,1.0,0.013897257516904904,1.0
1294,BRD3,0.06257290084231944,0.2250630169705048,-0.020397941015131017,0.8562978811223609,0.018768110261186077,0.8651791058965044,-0.010113363297856538,0.9139078000978017,-0.007581356831426203,1.0,-0.024030558941040593,1.0
1295,BRD4,0.043958525362354506,0.7579030662880979,-0.045499167933848284,0.7327422667827632,0.0004887446564237619,0.9986730940517949,-0.0461808457567322,0.6509369665194338,2.004446947126426e-05,1.0,0.03831516249381245,1.0
1296,BRD7,-0.0037535280989360875,1.0,0.021539147222719518,0.936887694067577,-0.038279581953402614,0.8338592459592753,0.004346767759090403,1.0,0.011719556278303261,1.0,0.016167846519439588,1.0
1297,BRD8,-0.005592530932312684,1.0,0.12211979128763273,0.08130154540793876,-0.022758662596620988,0.8988480898679091,-0.03244807376641887,0.8016862467572623,-0.025223722764815742,1.0,0.013361758272344038,1.0
1298,BRD9,-0.0172168368733078,0.8837134161351957,-0.023199558841289228,0.8231914896297307,0.014699842841096017,0.895180941341443,-0.03165994272502279,0.6095614476696296,0.020787492733822563,1.0,0.007052654130709726,1.0
1299,BRF1,0.0023333190147873852,1.0,0.01986435886453595,0.2837642664983387,-0.0019230037395732962,0.9384574124709318,-0.013883276344652206,0.4890410328933545,0.0014742579358212916,1.0,-0.0006804843696967943,1.0
1300,BRF2,-0.019192832851029535,0.5359121218010573,-0.013942136032861981,0.6998515246597581,-0.004723598721122536,0.8988480898679091,-0.0029447918265481064,0.9614802354025194,-0.0008900366865754565,1.0,0.025289708564459373,0.45167393675632234
1301,BRI3,-0.021594516146367905,0.837443203919477,-0.028170437825125197,0.738151635879096,0.003462879100205443,0.9616713556903088,-0.011479959270460915,0.8890615178160483,0.002712792978593684,1.0,0.027941573047409865,1.0
1302,BRI3BP,-0.017053328476011424,0.49642533136617006,-0.0002441255946983665,1.0,0.018554223175238724,0.16197628614813084,-0.006872446608452715,0.8220870076694324,-0.004097839129362533,1.0,-0.002202040426459233,1.0
1303,BRICD5,-0.005985303047566198,0.6830088512961037,-0.005695652708958469,0.6824189788753906,-0.0003549699741968613,0.9792155750056398,-0.006231713926052002,0.5541217792717322,0.01046389645395333,0.39085147139191584,9.67914457589928e-06,1.0
1304,BRINP1,3.065185317798193e-05,1.0,4.616822488397388e-06,1.0,-7.10697066603427e-05,0.8988480898679091,4.195375771066969e-06,1.0,-9.661537667835e-05,1.0,0.00016037724422063857,1.0
1305,BRIP1,-0.0006364299372916401,0.9343819036318038,-0.0010623349090773354,0.8510854012906289,0.00048779893904519795,0.8999436664879213,-0.0011782418879087268,0.7626224679361817,0.00045760231512837857,1.0,0.0007708284202019002,1.0
1306,BRIX1,-0.015661081490770154,0.8990811506938876,-0.017905750839124435,0.8802761619963851,0.005895887391870358,0.9339294793203025,0.006112873563404356,0.9687472320229539,0.02010675231906517,1.0,-0.01531910534394057,1.0
1307,BRK1,0.029301072836220854,0.9132903448275775,-0.21325867941608243,0.0056642882968887635,0.05623266723296355,0.672814177331066,0.10521003551938218,0.2457136794318886,-0.028632248564451013,1.0,-0.010625903660544611,1.0
1308,BRMS1,0.017258492846057266,0.8997033519771415,-0.006159853230428211,0.9911356095833974,-0.03008918074091406,0.6912681588828077,-0.013337962277021706,0.8871150843450886,0.010434175917683822,1.0,0.027002303898190527,1.0
1309,BRMS1L,-0.0072342890860922875,0.8826330930811798,0.013381970618480506,0.6761539541398534,-0.010468170440736883,0.7363213016264734,0.007307229975283717,0.8264109483130043,-0.00021238946236211073,1.0,0.0023160618543065625,1.0
1310,BROX,0.02402003522699822,0.8837134161351957,0.017875074461392082,0.9267068938881202,0.014955899716421223,0.8988480898679091,0.0029124779644132404,1.0,-0.02440191825269737,1.0,-0.013917845388366393,1.0
1311,BRPF1,0.020702379003675598,0.29408743480271715,-0.01727688191718902,0.3944492618591588,-0.0027529340967814564,0.9153154580365199,0.00947582002141557,0.7110188902256489,-0.0015757252919863518,1.0,-0.0033088829898736266,1.0
1312,BRPF3,0.004997629110311368,0.7154950073952473,-0.003091382481806306,0.8687426057965619,-0.00503232106876242,0.5629270973112942,-0.005730958738548833,0.5394429304846854,0.005656046474454513,1.0,0.003124454475579923,1.0
1313,BRSK1,-0.0012951729618460469,0.9101389417746539,-0.00154319471353423,0.8829628939875701,0.00319722338091342,0.4319342012151055,-0.0014967809672186377,0.8319907232190697,-0.0009090101209787722,1.0,9.261217572322303e-05,1.0
1314,BRSK2,-0.0002024488132908756,0.9842428992163244,-0.00024629283513012484,0.9483422936390404,0.0001780195397502659,0.9179613786437676,-0.0002713434793796314,0.893726062188847,0.00043229013240770437,1.0,-0.00021562552045627624,1.0
1315,BRWD1,-0.0022605064018510757,1.0,-0.024290281537866845,0.8221145941488819,0.02146120914553183,0.8320948904590891,0.027904847353522014,0.7036103053180316,-0.005610405629158446,1.0,-0.024723341781875324,1.0
1316,BRWD3,0.07776629118129327,0.013300266027576894,-0.026979618313469227,0.6131760293365485,-0.008545033245768652,0.8988480898679091,-0.01110472022471903,0.8544768332175058,0.004130171837347554,1.0,-0.009711990177696122,1.0
1317,BSCL2,-0.002788890245365369,0.8799026891095109,-0.0030104794639678003,0.8689834092582821,-0.0025151632868071327,0.8934254970357917,0.007201639633351729,0.32911387202894654,0.0004255842347519706,1.0,-0.0002618747869352286,1.0
1318,BSDC1,-0.01773431324199535,0.823843284834387,0.05164588139517117,0.12103467294170173,-0.007704329897485068,0.8988480898679091,-0.004502709027318086,0.9703345826071579,0.00280976329434722,1.0,-0.010479619827920165,1.0
1319,BSG,-0.07037074560073281,0.7534577045778611,0.06595877371771902,0.7728878230330334,-0.09201032179743163,0.4090390847929975,0.06986541275098235,0.6723569244760935,0.037418143884726196,1.0,0.005349841056429883,1.0
1320,BSN,2.810244458237502e-05,1.0,3.047901792262053e-06,1.0,-7.00605640775333e-05,0.8934254970357917,2.508674438661708e-06,1.0,-6.148879548695444e-05,1.0,0.00012512687776014173,1.0
1321,BSPRY,0.004700367847826315,0.8915437214635622,-0.010722180907002329,0.5967764301512979,-0.005136527006501171,0.8839443580151017,0.010191751529444168,0.5541801039387864,-0.0006774153483946124,1.0,0.002019714870091005,1.0
1322,BST1,2.223618214493383e-05,1.0,-6.138494737153278e-06,1.0,-9.080706524419633e-05,0.6937943595489476,-7.66797464724287e-06,1.0,-6.638019288199812e-05,1.0,0.00016873830160181967,0.6944680469019321
1323,BST2,0.1711829536059537,0.24563107163800485,-0.09141769280933254,0.6723800448845866,0.08388847313947106,0.61209647791608,0.07276380476908806,0.7172698325793518,-0.03507163590481077,1.0,-0.14412134674868066,0.6542791762787423
1324,BTAF1,-0.008180883927482882,0.9444162742030816,0.008496246110208956,0.930975167535795,0.012725073121557302,0.8729358987959687,-0.03276250033155774,0.31359545642302483,0.0036231161033454667,1.0,0.006820290713573797,1.0
1325,BTBD1,-0.0017411938963519807,1.0,-0.0030570861019535364,1.0,0.012973118834453796,0.8816330668696312,-0.013241183282395347,0.8220870076694324,0.00047390701688129755,1.0,-0.0019965406420496268,1.0
1326,BTBD10,-0.030268473065966403,0.8058434936955122,0.07109989212000284,0.2265609585534808,-0.013690828746209506,0.8988480898679091,-0.006953181381304775,0.9745860172075961,0.004299300768862993,1.0,-0.00808233992081854,1.0
1327,BTBD11,-0.005856784885589579,0.8691414139091324,-0.003590908312644573,0.936887694067577,-0.0061217407797965265,0.845837133125735,0.013534324354385056,0.37010634193070674,-0.0014415218171388291,1.0,0.0026082990292520423,1.0
1328,BTBD19,-0.0017011820273836512,0.8694302492867136,0.00879404346792195,0.011279700472091125,-0.0018165478313195266,0.8393039615898327,-0.002070592786486474,0.7638174380250029,-0.0011219778520332275,1.0,0.0008413524705823283,1.0
1329,BTBD2,-0.009860173503412258,0.5312495669880981,-0.0045601746375791745,0.8625918926530733,0.008828475292588445,0.38668524948099847,0.007853460377217899,0.5679785008619567,0.0030210799261038384,1.0,-0.011671840260155959,0.6721882889170763
1330,BTBD3,-0.0032782473299722116,0.7727035007926275,-0.0025458728479083722,0.8503254796163331,0.0029906831246581415,0.7473621254822155,0.004645799269171443,0.4768230155577766,-0.0016411308022973616,1.0,-0.002123658790571182,1.0
1331,BTBD6,-0.02929307963058156,0.6146719322632362,-0.030274864199239138,0.5544688733738533,0.015464388182656025,0.844461425392877,0.006988195529149192,0.9295248108832644,0.007914006494101407,1.0,-9.577898895015563e-05,1.0
1332,BTBD7,0.043252775041401584,0.40466298583628535,2.5949038301435745e-05,1.0,-0.00831884181146482,0.8999436664879213,-0.0007957177816475883,1.0,-0.0005804994247705503,1.0,-0.010721507869302802,1.0
1333,BTBD8,-0.011803113044669713,0.7564576373321961,-0.0013142592738705529,1.0,-0.006990070771182499,0.893273285351661,0.019208831667170197,0.32652141690869807,0.0024770384365423535,1.0,-0.00334277779386237,1.0
1334,BTBD9,-0.031014508815316713,0.6316609686726222,-0.0024226061726482645,1.0,-0.00513594567852807,0.9305866332160828,0.03793729020936312,0.34985854319769394,0.003954639742688958,1.0,-0.011434016757274752,1.0
1335,BTC,-0.002165714933396056,0.8732971158241013,0.009064276131821938,0.0695268214745745,-0.0012560139869646143,0.8988480898679091,-0.00200956929806592,0.8319907232190697,-0.0010442118911149858,1.0,0.0001772234985274448,1.0
1336,BTD,0.00974131141211207,0.9559794536341585,-0.013427059639855861,0.902719993527226,-0.022828504195166563,0.7280507916220018,0.023026085609344958,0.7181027731354013,0.005885019969150203,1.0,0.0034943895789957408,1.0
1337,BTF3,-0.07090373388467419,0.8549561957536774,-0.18944493827656472,0.28239375057161115,0.1988745035709869,0.06281050915015904,-0.010045984714024625,1.0,0.013678388092108307,1.0,-0.08729954518445449,1.0
1338,BTF3L4,-0.043737001965662645,0.6932854679166695,-0.0609407328233454,0.4278150932275353,0.018668831416938703,0.8988480898679091,0.060297707516035026,0.34231284883350926,-0.02521782360370725,1.0,0.014381462963621278,1.0
1339,BTG1,-0.960287246680759,1.889588121005342e-05,0.4928374787856664,0.0609374459451325,0.41062724995428024,0.018695530998585685,-0.5442883438265982,0.00828251341422175,0.0026810766590852353,1.0,0.1671165491882567,1.0
1340,BTG2,-0.10349870345680379,0.662057575865456,0.3811008579648701,0.000208407218982494,0.03215643270600188,0.8988480898679091,-0.30134417992894325,0.000997522206993811,-0.03927850809339006,1.0,0.08267573329829936,1.0
1341,BTG3,-0.023261507327319186,0.9288957603153828,0.2578057726786801,8.78707430483707e-06,-0.0237828750875132,0.8988480898679091,-0.1044737394759586,0.15786747404397036,-0.02480894089716129,1.0,0.004554894553946448,1.0
1342,BTK,-0.0028255383756195527,0.7637621909295845,-0.00014465857549362734,1.0,-0.0007272607540708934,0.9205284977823854,-0.0028339294904533045,0.6810751630482416,-0.0015706183043893895,1.0,0.0061113980156839495,0.3536296764273416
1343,BTLA,-0.0008604367500912848,0.8697767012784333,0.003014371691132965,0.14584492182481557,-0.0001301001586972733,0.9685346588722316,-0.0011102437833232582,0.7461920836861893,0.001403539875855125,1.0,-0.0017179761194709234,0.986162945992018
1344,BTN2A1,-0.014384590931996177,0.8804918080089216,-0.015134506093026946,0.8754092676047437,-0.022833437599296846,0.6581543439203705,0.045782707589738826,0.18226423596328198,0.005928982358675075,1.0,-0.0014180288709084998,1.0
1345,BTN2A2,-0.028814758827840476,0.49594048788452966,-0.006803082633296861,0.946142342518519,-0.009541862579185493,0.8950486297595618,-0.0035002050798547506,0.978486756120455,0.008112574312122964,1.0,0.022180953403429626,1.0
1346,BTN3A1,0.014281146220849875,0.9048822111042502,-0.04058992733490244,0.4786921122853969,-0.03991895906485603,0.2910757491586317,0.022315914878463766,0.7574171208946988,0.04615711881117314,0.8572990473536328,-0.007767417714026281,1.0
1347,BTN3A2,0.04336123985700813,0.8226676087186623,-0.13661433742788645,0.07870886348507955,-0.03863396003241498,0.8248010806838176,0.14325611688110962,0.024786667188125555,-0.0032005270583424505,1.0,-0.011698267342453827,1.0
1348,BTN3A3,0.016008386586861097,0.7654748386739789,-0.009286968813290313,0.8910727738179615,-0.02443819055649476,0.2910757491586317,0.04468639423857898,0.028230273854711177,-0.003305880678605287,1.0,-0.006907866345955901,1.0
1349,BTNL8,-0.00043831157940855,0.9284056318689929,-0.000433615901223687,0.9256693729676898,-0.0005044452454739341,0.8934414368214095,-0.0004750026008455028,0.8630889077837276,0.0007296270371728113,1.0,0.000586852854485116,1.0
1350,BTNL9,0.00148780528706493,0.9531346430625096,-0.0020638665963651284,0.899454035936659,-0.000783626919614104,0.9339404183919444,0.005061208083956038,0.49397831475591203,-0.001176595955151399,1.0,-0.001389757428983492,1.0
1351,BTRC,0.05352614635395126,0.4803037781154215,0.003309851375760925,1.0,-0.018561373767582226,0.8934254970357917,-0.022521880669467524,0.8078618207425478,-0.007985949416765434,1.0,0.018364287212891704,1.0
1352,BUB1,-0.009994098799222022,0.6096262596781108,-0.0018295389414189744,0.9797981825017517,0.009269150883234701,0.45484032354498133,-0.000492744845765461,1.0,-0.003730263878956394,1.0,7.621227662885782e-05,1.0
1353,BUB1B,-0.0005149149156504247,0.9368941643133863,0.0023844900383180982,0.24531956197882274,0.0008752721222354055,0.825511256160371,-0.000884305736794734,0.785286911576437,0.00022899240286327732,1.0,-0.0015638102490494747,0.986162945992018
1354,BUB3,-0.030711529380977265,0.8793695070754961,0.013152905130046577,0.9731858457161513,0.033862968978137564,0.846161726942279,0.006753363238190868,0.9928537116594972,-0.020512160659639678,1.0,-0.012535589386088786,1.0
1355,BUD13,0.06953915058331728,0.0005838140229363194,-0.004841928076307726,0.9598773746398834,-0.009373820785631305,0.8821724529870205,-0.01629025944101671,0.6329159141835347,0.005126230840821221,1.0,-0.013875755363668144,1.0
1356,BUD31,0.12817988140898548,0.09854487746479461,-0.03768609404843418,0.834529582710648,-0.018463558959453702,0.8988480898679091,-0.01683476725967381,0.9163297355711494,-0.023765615640638837,1.0,0.0166452376338887,1.0
1357,BVES,-2.8245087178397976e-05,1.0,-5.9939296007297466e-05,1.0,-0.0001648750227424999,0.8988480898679091,-6.673328290531663e-05,0.9843791446705217,0.0004698867231630287,1.0,-0.00022400846427718114,1.0
1358,BYSL,0.007775271242037342,0.7615668161087549,-0.008683736111904265,0.6903562671569576,0.002321898907355636,0.9097869446170583,0.008686842152786565,0.6161027286301483,-0.006681089267706301,1.0,-0.0011695814585496577,1.0
1359,BZW1,0.1323888729395401,0.34791402169362173,0.1717713205127716,0.11181618761256541,0.019337422824323047,0.9131717467277213,-0.10090729885972305,0.42514119635826664,-0.08748863797920464,1.0,-0.0074842802976844425,1.0
1360,BZW2,-0.006898018390771164,1.0,-0.0442335237830508,0.4596607068085142,0.0218306088356664,0.8136988044307448,0.04181075490083654,0.4144853433085872,-0.004244814865389926,1.0,-0.02423071733350631,1.0
1361,C1D,0.030685402247948496,0.8747674969863442,-0.043362089137244875,0.7857468228390574,-0.04256629428432973,0.731288493520489,0.054400361894658245,0.5941319958101863,-0.019240233703645748,1.0,0.03381275026856248,1.0
1362,C1GALT1,0.027895611041743276,0.8220110133384826,-0.004611595744561631,1.0,0.01109406374209973,0.9000199092694416,-1.9412207784730295e-05,1.0,-0.023690837051062563,1.0,0.002117077368798348,1.0
1363,C1GALT1C1,-0.007985539299589853,0.9809156719924625,0.03051849015755946,0.6494824725519229,-0.01587409190331239,0.8821724529870205,0.0009347201492567736,1.0,-0.010290723565465704,1.0,0.014985368415772207,1.0
1364,C1QA,0.02790831140549868,0.7751037846365777,-0.022726499103977425,0.8384813352464126,-0.019992923529925773,0.8523972436165398,-0.024575580980410714,0.7540584462355565,0.03165613139453685,1.0,0.005735904445132105,1.0
1365,C1QB,0.03643642406783395,0.28168467814984927,-0.012643172335501707,0.8590539298331463,-0.007852569511214557,0.8988480898679091,-0.011001772526990156,0.8268582562497399,0.005996666798018895,1.0,-0.00020854858015239598,1.0
1366,C1QBP,0.06844494576120222,0.5809089596381612,-0.13758134721310933,0.059532550512381446,0.04606837940854969,0.6941031753251917,0.07466065062856256,0.375072100244977,-0.049427886019308725,1.0,-0.013824706376342616,1.0
1367,C1QC,0.0011088434237123768,1.0,0.0052017496095530915,0.7450057913467322,0.0004889261965439046,0.9701487857062476,-0.004413186215184141,0.748560820516314,-0.0008895641239696672,1.0,0.00045573292384709033,1.0
1368,C1QL1,8.866939156318102e-06,1.0,8.563434048399781e-07,1.0,-2.2541417685619022e-05,0.8988480898679091,6.726188255807979e-07,1.0,2.4254318250942637e-05,1.0,-6.545007026260639e-06,1.0
1369,C1QTNF1,-0.00042111069714801004,0.9228980186785881,-3.489917031305556e-05,1.0,-0.0006008657471757835,0.8525321168641989,-0.0004880778195851859,0.84160327709586,0.0005530185063839595,1.0,0.0006665883186562525,1.0
1370,C1QTNF2,-0.0002008010343841216,1.0,-0.00030897443341644987,0.9536063509167872,-0.00015786714962908013,0.9416094979791936,0.00021189750694822844,0.9588536003364116,0.00018609470770153196,1.0,7.589425450034708e-05,1.0
1371,C1QTNF3,0.0011987943985632995,0.951172407763425,-0.002769452313259765,0.7850799744058098,-0.0016434837660064586,0.8934254970357917,-0.000847245213316443,0.945358362645273,0.002336568964748895,1.0,0.0008732892166125122,1.0
1372,C1QTNF4,1.049503092682695e-05,1.0,-7.088715732277094e-05,0.9905110998258625,0.0002276268421365922,0.8759584386950741,-8.037849296501102e-05,0.9639693964527642,-0.0002140506737156662,1.0,7.488359576164689e-05,1.0
1373,C1QTNF6,-0.005020317126216752,0.6478923914878302,-0.0006055996138250733,1.0,0.008786788251497089,0.029844198752764787,-0.0009848805039679638,0.9554354569064335,0.001325360091319683,1.0,-0.007503020305939045,0.5453186378917916
1374,C1QTNF7,-3.055102207657505e-05,1.0,-8.335681911958121e-05,1.0,-0.00025496805265118105,0.8988480898679091,-9.309473343849154e-05,0.9859801759536513,0.0006017598144593733,1.0,-0.00023219208711665424,1.0
1375,C1QTNF9,6.418010827495671e-06,1.0,9.78336285531641e-07,1.0,-1.4832683984914849e-05,0.8988480898679091,8.915942970829017e-07,1.0,7.296888213888479e-06,1.0,4.0957941629341185e-06,1.0
1376,C1R,-0.0024370031064222288,1.0,0.0425893150053532,0.16273855185477742,-0.0005949180922707326,0.9911383603426853,-0.011492710551743925,0.8285109008597498,-0.007049540903631966,1.0,-0.004870223651738666,1.0
1377,C1RL,0.047249298635559385,0.046924994320696155,-0.014673470542192073,0.7698190786678731,-0.012844357188064561,0.7792562257837898,-0.004770346490774048,0.9335128666225249,0.004605103495779108,1.0,-0.0022201823490889915,1.0
1378,C1S,-0.0022720618524510734,0.8785990436596786,0.011080616572546647,0.03127810214704118,-0.0015623963394522035,0.8988480898679091,-0.002530591862324785,0.7984643072506082,-0.0004785625818244828,1.0,-0.0007321549430495265,1.0
1379,C2,-0.005540562269162697,0.8797015867115576,0.022397895650588327,0.09614152321280912,0.0007706783605972911,0.9737040450787176,-0.004040350672995368,0.8727665705280618,-0.003308522839444001,1.0,-0.0036451453630046765,1.0
1380,C2CD2,-0.003972897764088859,0.7153783052666621,-0.0019885127054547888,0.8965308542743967,0.004942149421430401,0.37599177638190456,0.0008152036723456978,0.9637230017628065,0.0017271125702730326,1.0,-0.00487131879573295,0.986162945992018
